sales_id,order_id,full_date,year,quarter,month,month_name,region_name,country,sales_manager,channel_name,category,subcategory,product_name,customer_name,units_sold,revenue,cost,profit,discount_pct
7068,SO-20250202-001,2025-02-02,2025,1,2,February,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Enterprise,Blue Peak Energy,8,46128.0,28800.0,17328.0,0.07
7069,SO-20250202-002,2025-02-02,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,ML Forecast Add-on,Nova Retail,2,7866.0,4400.0,3466.0,0.05
7070,SO-20250202-003,2025-02-02,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Software,BI,Power BI Premium,Nova Retail,2,5952.0,3900.0,2052.0,0.07
7071,SO-20250203-001,2025-02-03,2025,1,2,February,North America,USA,Ava Brooks,Online,Automation,RPA,RPA Bot License,Bright Core Labs,8,32800.0,20000.0,12800.0,0.0
7072,SO-20250203-002,2025-02-03,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Data,Warehouse,SQL Warehouse Enterprise,Nova Retail,2,12028.0,7200.0,4828.0,0.03
7073,SO-20250203-003,2025-02-03,2025,1,2,February,North America,USA,Ava Brooks,Partner,Automation,RPA,RPA Bot License,Axis Health,4,15580.0,10000.0,5580.0,0.05
7074,SO-20250203-004,2025-02-03,2025,1,2,February,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Enterprise,Bright Core Labs,5,28830.0,18000.0,10830.0,0.07
7075,SO-20250203-005,2025-02-03,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Premium,Nova Retail,2,6400.0,3900.0,2500.0,0.0
7076,SO-20250203-006,2025-02-03,2025,1,2,February,Europe,Spain,Liam Carter,Partner,Services,Consulting,Analytics Advisory,Bright Core Labs,7,38640.0,18200.0,20440.0,0.0
7077,SO-20250203-007,2025-02-03,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Analytics Advisory,Pioneer Manufacturing,2,10708.8,5200.0,5508.8,0.03
7078,SO-20250203-008,2025-02-03,2025,1,2,February,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Premium,Summit Foods,1,3040.0,1950.0,1090.0,0.05
7079,SO-20250204-001,2025-02-04,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Forecast Optimization,Urban Mobility Co,2,11550.6,6000.0,5550.6,0.07
7080,SO-20250204-002,2025-02-04,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Platform,Cloud,Data Platform Subscription,Bright Core Labs,6,45229.5,25800.0,19429.5,0.05
7081,SO-20250204-003,2025-02-04,2025,1,2,February,North America,USA,Ava Brooks,Direct,Services,Consulting,Analytics Advisory,Pioneer Manufacturing,1,5520.0,2600.0,2920.0,0.0
7082,SO-20250204-004,2025-02-04,2025,1,2,February,North America,USA,Ava Brooks,Direct,Services,Consulting,Analytics Advisory,Bright Core Labs,4,22080.0,10400.0,11680.0,0.0
7083,SO-20250204-005,2025-02-04,2025,1,2,February,Europe,Spain,Liam Carter,Partner,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,2,12028.0,7200.0,4828.0,0.03
7084,SO-20250204-006,2025-02-04,2025,1,2,February,Europe,Spain,Liam Carter,Online,Automation,RPA,RPA Bot License,Summit Foods,2,8200.0,5000.0,3200.0,0.0
7085,SO-20250204-007,2025-02-04,2025,1,2,February,North America,USA,Ava Brooks,Partner,Platform,Cloud,ML Forecast Add-on,Atlas Telecom,5,19251.0,11000.0,8251.0,0.07
7086,SO-20250204-008,2025-02-04,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Enterprise,Zenith Logistics,4,23560.0,14400.0,9160.0,0.05
7087,SO-20250205-001,2025-02-05,2025,1,2,February,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Pro,Vertex Finance,5,5580.0,3600.0,1980.0,0.07
7088,SO-20250205-002,2025-02-05,2025,1,2,February,Europe,Spain,Liam Carter,Partner,Software,BI,Power BI Pro,Axis Health,6,7200.0,4320.0,2880.0,0.0
7089,SO-20250205-003,2025-02-05,2025,1,2,February,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Enterprise,Axis Health,7,40362.0,25200.0,15162.0,0.07
7090,SO-20250205-004,2025-02-05,2025,1,2,February,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Premium,Blue Peak Energy,7,21280.0,13650.0,7630.0,0.05
7091,SO-20250205-005,2025-02-05,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,RPA Bot License,Bright Core Labs,7,26691.0,17500.0,9191.0,0.07
7092,SO-20250205-006,2025-02-05,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,RPA Bot License,Vertex Finance,8,29520.0,20000.0,9520.0,0.1
7093,SO-20250206-001,2025-02-06,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Online,Services,Consulting,Analytics Advisory,Nova Retail,8,44160.0,20800.0,23360.0,0.0
7094,SO-20250206-002,2025-02-06,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Premium,Axis Health,4,12800.0,7800.0,5000.0,0.0
7095,SO-20250206-003,2025-02-06,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Blue Peak Energy,8,41068.8,20800.0,20268.8,0.07
7096,SO-20250206-004,2025-02-06,2025,1,2,February,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Starter,Vertex Finance,4,9672.0,6200.0,3472.0,0.07
7097,SO-20250206-005,2025-02-06,2025,1,2,February,North America,USA,Ava Brooks,Partner,Services,Consulting,Analytics Advisory,Atlas Telecom,1,5520.0,2600.0,2920.0,0.0
7098,SO-20250206-006,2025-02-06,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,ML Forecast Add-on,Nova Retail,2,7700.4,4400.0,3300.4,0.07
7099,SO-20250206-007,2025-02-06,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Enterprise,Urban Mobility Co,7,42098.0,25200.0,16898.0,0.03
7100,SO-20250206-008,2025-02-06,2025,1,2,February,Middle East,UAE,Noah Hassan,Online,Services,Consulting,Forecast Optimization,Summit Foods,6,35397.0,18000.0,17397.0,0.05
7101,SO-20250206-009,2025-02-06,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Starter,Summit Foods,5,13000.0,7750.0,5250.0,0.0
7102,SO-20250206-010,2025-02-06,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Platform,Cloud,Data Platform Subscription,Axis Health,3,22138.65,12900.0,9238.65,0.07
7103,SO-20250206-011,2025-02-06,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Automation,RPA,Intelligent Document Processing,Summit Foods,7,38570.0,24850.0,13720.0,0.05
7104,SO-20250207-001,2025-02-07,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Vertex Finance,2,4680.0,3100.0,1580.0,0.1
7105,SO-20250207-002,2025-02-07,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Analytics Advisory,Nova Retail,8,42835.2,20800.0,22035.2,0.03
7106,SO-20250207-003,2025-02-07,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Online,Platform,Cloud,Data Platform Subscription,Pioneer Manufacturing,5,35707.5,21500.0,14207.5,0.1
7107,SO-20250207-004,2025-02-07,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Automation,RPA,RPA Bot License,Vertex Finance,7,26691.0,17500.0,9191.0,0.07
7108,SO-20250207-005,2025-02-07,2025,1,2,February,Europe,Spain,Liam Carter,Online,Automation,RPA,RPA Bot License,Blue Peak Energy,2,7380.0,5000.0,2380.0,0.1
7109,SO-20250207-006,2025-02-07,2025,1,2,February,North America,USA,Ava Brooks,Direct,Platform,Cloud,Data Platform Subscription,Pioneer Manufacturing,4,28566.0,17200.0,11366.0,0.1
7110,SO-20250207-007,2025-02-07,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Enterprise,Bright Core Labs,4,24056.0,14400.0,9656.0,0.03
7111,SO-20250208-001,2025-02-08,2025,1,2,February,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Starter,Axis Health,1,2418.0,1550.0,868.0,0.07
7112,SO-20250208-002,2025-02-08,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Premium,Summit Foods,4,12160.0,7800.0,4360.0,0.05
7113,SO-20250208-003,2025-02-08,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Starter,Blue Peak Energy,2,4836.0,3100.0,1736.0,0.07
7114,SO-20250208-004,2025-02-08,2025,1,2,February,Middle East,UAE,Noah Hassan,Online,Data,Warehouse,SQL Warehouse Starter,Zenith Logistics,6,14040.0,9300.0,4740.0,0.1
7115,SO-20250208-005,2025-02-08,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Starter,Urban Mobility Co,5,13000.0,7750.0,5250.0,0.0
7116,SO-20250208-006,2025-02-08,2025,1,2,February,North America,USA,Ava Brooks,Direct,Platform,Cloud,ML Forecast Add-on,Zenith Logistics,1,4140.0,2200.0,1940.0,0.0
7117,SO-20250208-007,2025-02-08,2025,1,2,February,North America,USA,Ava Brooks,Direct,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,5,27900.0,18000.0,9900.0,0.1
7118,SO-20250208-008,2025-02-08,2025,1,2,February,North America,USA,Ava Brooks,Online,Platform,Cloud,ML Forecast Add-on,Blue Peak Energy,5,20079.0,11000.0,9079.0,0.03
7119,SO-20250208-009,2025-02-08,2025,1,2,February,Europe,Spain,Liam Carter,Partner,Software,BI,Power BI Pro,Pioneer Manufacturing,3,3348.0,2160.0,1188.0,0.07
7120,SO-20250208-010,2025-02-08,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Starter,Bright Core Labs,2,5044.0,3100.0,1944.0,0.03
7121,SO-20250208-011,2025-02-08,2025,1,2,February,North America,USA,Ava Brooks,Partner,Automation,RPA,RPA Bot License,Blue Peak Energy,2,8200.0,5000.0,3200.0,0.0
7122,SO-20250208-012,2025-02-08,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Automation,RPA,RPA Bot License,Blue Peak Energy,3,11070.0,7500.0,3570.0,0.1
7123,SO-20250208-013,2025-02-08,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Forecast Optimization,Pioneer Manufacturing,3,17698.5,9000.0,8698.5,0.05
7124,SO-20250208-014,2025-02-08,2025,1,2,February,Middle East,UAE,Noah Hassan,Online,Platform,Cloud,ML Forecast Add-on,Bright Core Labs,1,4140.0,2200.0,1940.0,0.0
7125,SO-20250209-001,2025-02-09,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Software,BI,Power BI Premium,Pioneer Manufacturing,1,3040.0,1950.0,1090.0,0.05
7126,SO-20250209-002,2025-02-09,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Online,Automation,RPA,RPA Bot License,Atlas Telecom,1,3813.0,2500.0,1313.0,0.07
7127,SO-20250209-003,2025-02-09,2025,1,2,February,Europe,Spain,Liam Carter,Partner,Software,BI,Power BI Pro,Atlas Telecom,7,7560.0,5040.0,2520.0,0.1
7128,SO-20250210-001,2025-02-10,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Pioneer Manufacturing,7,36708.0,18200.0,18508.0,0.05
7129,SO-20250210-002,2025-02-10,2025,1,2,February,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Premium,Pioneer Manufacturing,3,9120.0,5850.0,3270.0,0.05
7130,SO-20250210-003,2025-02-10,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Enterprise,Summit Foods,5,27900.0,18000.0,9900.0,0.1
7131,SO-20250210-004,2025-02-10,2025,1,2,February,Europe,Spain,Liam Carter,Online,Services,Consulting,Analytics Advisory,Atlas Telecom,8,41952.0,20800.0,21152.0,0.05
7132,SO-20250210-005,2025-02-10,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Starter,Vertex Finance,6,14508.0,9300.0,5208.0,0.07
7133,SO-20250210-006,2025-02-10,2025,1,2,February,Europe,Spain,Liam Carter,Partner,Automation,RPA,RPA Bot License,Axis Health,5,20500.0,12500.0,8000.0,0.0
7134,SO-20250210-007,2025-02-10,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Summit Foods,1,2522.0,1550.0,972.0,0.03
7135,SO-20250210-008,2025-02-10,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,Intelligent Document Processing,Atlas Telecom,5,29000.0,17750.0,11250.0,0.0
7136,SO-20250210-009,2025-02-10,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Blue Peak Energy,8,19344.0,12400.0,6944.0,0.07
7137,SO-20250210-010,2025-02-10,2025,1,2,February,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Forecast Optimization,Bright Core Labs,3,18630.0,9000.0,9630.0,0.0
7138,SO-20250210-011,2025-02-10,2025,1,2,February,North America,USA,Ava Brooks,Online,Services,Consulting,Forecast Optimization,Vertex Finance,5,28876.5,15000.0,13876.5,0.07
7139,SO-20250210-012,2025-02-10,2025,1,2,February,Europe,Spain,Liam Carter,Partner,Services,Consulting,Forecast Optimization,Blue Peak Energy,5,30118.5,15000.0,15118.5,0.03
7140,SO-20250210-013,2025-02-10,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Enterprise,Bright Core Labs,3,18042.0,10800.0,7242.0,0.03
7141,SO-20250210-014,2025-02-10,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Online,Services,Consulting,Analytics Advisory,Urban Mobility Co,6,32126.4,15600.0,16526.4,0.03
7142,SO-20250211-001,2025-02-11,2025,1,2,February,North America,USA,Ava Brooks,Partner,Automation,RPA,RPA Bot License,Axis Health,1,3977.0,2500.0,1477.0,0.03
7143,SO-20250211-002,2025-02-11,2025,1,2,February,Middle East,UAE,Noah Hassan,Partner,Platform,Cloud,Data Platform Subscription,Zenith Logistics,2,15870.0,8600.0,7270.0,0.0
7144,SO-20250211-003,2025-02-11,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Enterprise,Axis Health,4,23560.0,14400.0,9160.0,0.05
7145,SO-20250211-004,2025-02-11,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Enterprise,Zenith Logistics,6,34596.0,21600.0,12996.0,0.07
7146,SO-20250211-005,2025-02-11,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Data,Warehouse,SQL Warehouse Enterprise,Nova Retail,4,23064.0,14400.0,8664.0,0.07
7147,SO-20250211-006,2025-02-11,2025,1,2,February,North America,USA,Ava Brooks,Direct,Automation,RPA,RPA Bot License,Vertex Finance,2,7954.0,5000.0,2954.0,0.03
7148,SO-20250211-007,2025-02-11,2025,1,2,February,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Forecast Optimization,Blue Peak Energy,4,23598.0,12000.0,11598.0,0.05
7149,SO-20250212-001,2025-02-12,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Online,Automation,RPA,RPA Bot License,Nova Retail,5,18450.0,12500.0,5950.0,0.1
7150,SO-20250212-002,2025-02-12,2025,1,2,February,North America,USA,Ava Brooks,Online,Automation,RPA,RPA Bot License,Atlas Telecom,5,20500.0,12500.0,8000.0,0.0
7151,SO-20250212-003,2025-02-12,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Platform,Cloud,ML Forecast Add-on,Vertex Finance,2,7866.0,4400.0,3466.0,0.05
7152,SO-20250212-004,2025-02-12,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Axis Health,1,2340.0,1550.0,790.0,0.1
7153,SO-20250212-005,2025-02-12,2025,1,2,February,Europe,Spain,Liam Carter,Online,Platform,Cloud,ML Forecast Add-on,Blue Peak Energy,6,23598.0,13200.0,10398.0,0.05
7154,SO-20250212-006,2025-02-12,2025,1,2,February,Middle East,UAE,Noah Hassan,Online,Data,Warehouse,SQL Warehouse Starter,Zenith Logistics,5,13000.0,7750.0,5250.0,0.0
7155,SO-20250212-007,2025-02-12,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Forecast Optimization,Blue Peak Energy,5,28876.5,15000.0,13876.5,0.07
7156,SO-20250213-001,2025-02-13,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Pro,Urban Mobility Co,7,7812.0,5040.0,2772.0,0.07
7157,SO-20250213-002,2025-02-13,2025,1,2,February,Middle East,UAE,Noah Hassan,Online,Data,Warehouse,SQL Warehouse Enterprise,Zenith Logistics,2,11532.0,7200.0,4332.0,0.07
7158,SO-20250213-003,2025-02-13,2025,1,2,February,Middle East,UAE,Noah Hassan,Partner,Platform,Cloud,Data Platform Subscription,Bright Core Labs,7,52767.75,30100.0,22667.75,0.05
7159,SO-20250213-004,2025-02-13,2025,1,2,February,North America,USA,Ava Brooks,Direct,Platform,Cloud,Data Platform Subscription,Axis Health,1,7696.95,4300.0,3396.95,0.03
7160,SO-20250213-005,2025-02-13,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Analytics Advisory,Axis Health,5,26772.0,13000.0,13772.0,0.03
7161,SO-20250213-006,2025-02-13,2025,1,2,February,Middle East,UAE,Noah Hassan,Online,Automation,RPA,Intelligent Document Processing,Bright Core Labs,4,23200.0,14200.0,9000.0,0.0
7162,SO-20250213-007,2025-02-13,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Enterprise,Atlas Telecom,7,41230.0,25200.0,16030.0,0.05
7163,SO-20250213-008,2025-02-13,2025,1,2,February,North America,USA,Ava Brooks,Partner,Platform,Cloud,ML Forecast Add-on,Atlas Telecom,1,4015.8,2200.0,1815.8,0.03
7164,SO-20250214-001,2025-02-14,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Premium,Pioneer Manufacturing,6,18624.0,11700.0,6924.0,0.03
7165,SO-20250214-002,2025-02-14,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Bright Core Labs,6,14508.0,9300.0,5208.0,0.07
7166,SO-20250214-003,2025-02-14,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Pro,Bright Core Labs,5,5820.0,3600.0,2220.0,0.03
7167,SO-20250214-004,2025-02-14,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Pro,Blue Peak Energy,6,7200.0,4320.0,2880.0,0.0
7168,SO-20250214-005,2025-02-14,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Zenith Logistics,6,14508.0,9300.0,5208.0,0.07
7169,SO-20250214-006,2025-02-14,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Automation,RPA,RPA Bot License,Urban Mobility Co,7,28700.0,17500.0,11200.0,0.0
7170,SO-20250214-007,2025-02-14,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Forecast Optimization,Atlas Telecom,8,46202.4,24000.0,22202.4,0.07
7171,SO-20250214-008,2025-02-14,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Starter,Axis Health,2,5044.0,3100.0,1944.0,0.03
7172,SO-20250214-009,2025-02-14,2025,1,2,February,North America,USA,Ava Brooks,Direct,Services,Consulting,Forecast Optimization,Nova Retail,7,43470.0,21000.0,22470.0,0.0
7173,SO-20250214-010,2025-02-14,2025,1,2,February,Middle East,UAE,Noah Hassan,Online,Services,Consulting,Forecast Optimization,Atlas Telecom,4,23598.0,12000.0,11598.0,0.05
7174,SO-20250214-011,2025-02-14,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Starter,Atlas Telecom,5,11700.0,7750.0,3950.0,0.1
7175,SO-20250214-012,2025-02-14,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Starter,Nova Retail,4,10400.0,6200.0,4200.0,0.0
7176,SO-20250214-013,2025-02-14,2025,1,2,February,North America,USA,Ava Brooks,Online,Platform,Cloud,ML Forecast Add-on,Urban Mobility Co,6,24094.8,13200.0,10894.8,0.03
7177,SO-20250215-001,2025-02-15,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Forecast Optimization,Urban Mobility Co,6,37260.0,18000.0,19260.0,0.0
7178,SO-20250215-002,2025-02-15,2025,1,2,February,Middle East,UAE,Noah Hassan,Online,Services,Consulting,Forecast Optimization,Urban Mobility Co,6,35397.0,18000.0,17397.0,0.05
7179,SO-20250215-003,2025-02-15,2025,1,2,February,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Forecast Optimization,Urban Mobility Co,8,49680.0,24000.0,25680.0,0.0
7180,SO-20250216-001,2025-02-16,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Platform,Cloud,ML Forecast Add-on,Zenith Logistics,2,8280.0,4400.0,3880.0,0.0
7181,SO-20250216-002,2025-02-16,2025,1,2,February,Middle East,UAE,Noah Hassan,Online,Automation,RPA,RPA Bot License,Blue Peak Energy,6,22878.0,15000.0,7878.0,0.07
7182,SO-20250216-003,2025-02-16,2025,1,2,February,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Analytics Advisory,Axis Health,3,15400.8,7800.0,7600.8,0.07
7183,SO-20250216-004,2025-02-16,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Online,Data,Warehouse,SQL Warehouse Starter,Vertex Finance,4,10400.0,6200.0,4200.0,0.0
7184,SO-20250216-005,2025-02-16,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Online,Automation,RPA,RPA Bot License,Axis Health,5,19065.0,12500.0,6565.0,0.07
7185,SO-20250217-001,2025-02-17,2025,1,2,February,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Enterprise,Urban Mobility Co,4,24800.0,14400.0,10400.0,0.0
7186,SO-20250217-002,2025-02-17,2025,1,2,February,Europe,Spain,Liam Carter,Online,Platform,Cloud,ML Forecast Add-on,Pioneer Manufacturing,2,7866.0,4400.0,3466.0,0.05
7187,SO-20250217-003,2025-02-17,2025,1,2,February,North America,USA,Ava Brooks,Direct,Services,Consulting,Analytics Advisory,Pioneer Manufacturing,8,41068.8,20800.0,20268.8,0.07
7188,SO-20250217-004,2025-02-17,2025,1,2,February,North America,USA,Ava Brooks,Direct,Services,Consulting,Forecast Optimization,Axis Health,3,16767.0,9000.0,7767.0,0.1
7189,SO-20250217-005,2025-02-17,2025,1,2,February,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,ML Forecast Add-on,Blue Peak Energy,2,7700.4,4400.0,3300.4,0.07
7190,SO-20250218-001,2025-02-18,2025,1,2,February,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,1,6014.0,3600.0,2414.0,0.03
7191,SO-20250218-002,2025-02-18,2025,1,2,February,North America,USA,Ava Brooks,Direct,Automation,RPA,RPA Bot License,Pioneer Manufacturing,6,22140.0,15000.0,7140.0,0.1
7192,SO-20250218-003,2025-02-18,2025,1,2,February,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Starter,Blue Peak Energy,7,17290.0,10850.0,6440.0,0.05
7193,SO-20250218-004,2025-02-18,2025,1,2,February,North America,USA,Ava Brooks,Online,Platform,Cloud,ML Forecast Add-on,Pioneer Manufacturing,8,30801.6,17600.0,13201.6,0.07
7194,SO-20250218-005,2025-02-18,2025,1,2,February,Europe,Spain,Liam Carter,Online,Automation,RPA,RPA Bot License,Nova Retail,5,20500.0,12500.0,8000.0,0.0
7195,SO-20250218-006,2025-02-18,2025,1,2,February,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Premium,Atlas Telecom,7,21728.0,13650.0,8078.0,0.03
7196,SO-20250218-007,2025-02-18,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Analytics Advisory,Vertex Finance,7,38640.0,18200.0,20440.0,0.0
